UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,SUN DURATION,DAYS,Sun duration in min,Time measurment
1480341917.0,11/28/16 12:00 AM,04:05:17,1.19,43.0,30.44,30.0,148.93,9.0,06:39:00,17:42:00,11:03:00,89.0,663.0,245.0
1480341618.0,11/28/16 12:00 AM,04:00:18,1.2,42.0,30.44,33.0,168.82,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,240.0
1480341317.0,11/28/16 12:00 AM,03:55:17,1.19,42.0,30.44,49.0,144.23,5.62,06:39:00,17:42:00,11:03:00,89.0,663.0,235.0
1480341018.0,11/28/16 12:00 AM,03:50:18,1.17,43.0,30.44,65.0,139.39,12.37,06:39:00,17:42:00,11:03:00,89.0,663.0,230.0
1480340717.0,11/28/16 12:00 AM,03:45:17,1.19,43.0,30.44,68.0,147.25,9.0,06:39:00,17:42:00,11:03:00,89.0,663.0,225.0
1480340417.0,11/28/16 12:00 AM,03:40:17,1.22,45.0,30.44,53.0,351.6,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,220.0
1480340117.0,11/28/16 12:00 AM,03:35:17,1.2,45.0,30.44,26.0,170.3,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,215.0
1480339821.0,11/28/16 12:00 AM,03:30:21,1.22,45.0,30.44,26.0,165.21,5.62,06:39:00,17:42:00,11:03:00,89.0,663.0,210.0
1480339517.0,11/28/16 12:00 AM,03:25:17,1.2,46.0,30.44,27.0,185.88,9.0,06:39:00,17:42:00,11:03:00,89.0,663.0,205.0
1480339217.0,11/28/16 12:00 AM,03:20:17,1.23,46.0,30.44,27.0,160.13,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,200.0
1480338924.0,11/28/16 12:00 AM,03:15:24,1.19,45.0,30.44,28.0,185.99,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,195.0
1480338618.0,11/28/16 12:00 AM,03:10:18,1.19,44.0,30.44,31.0,169.54,7.87,06:39:00,17:42:00,11:03:00,89.0,663.0,190.0
1480338319.0,11/28/16 12:00 AM,03:05:19,1.2,42.0,30.44,37.0,150.03,9.0,06:39:00,17:42:00,11:03:00,89.0,663.0,185.0
1480338018.0,11/28/16 12:00 AM,03:00:18,1.21,42.0,30.44,84.0,180.58,7.87,06:39:00,17:42:00,11:03:00,89.0,663.0,180.0
1480337718.0,11/28/16 12:00 AM,02:55:18,1.2,44.0,30.44,88.0,156.42,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,175.0
1480337420.0,11/28/16 12:00 AM,02:50:20,1.21,45.0,30.44,80.0,193.65,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,170.0
1480337118.0,11/28/16 12:00 AM,02:45:18,1.2,46.0,30.44,41.0,66.14,4.5,06:39:00,17:42:00,11:03:00,89.0,663.0,165.0
1480336818.0,11/28/16 12:00 AM,02:40:18,1.21,46.0,30.44,25.0,129.23,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,160.0
1480336517.0,11/28/16 12:00 AM,02:35:17,1.2,46.0,30.43,26.0,120.76,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,155.0
1480336222.0,11/28/16 12:00 AM,02:30:22,1.22,45.0,30.43,26.0,178.71,4.5,06:39:00,17:42:00,11:03:00,89.0,663.0,150.0
1480335918.0,11/28/16 12:00 AM,02:25:18,1.2,45.0,30.44,28.0,140.57,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,145.0
1480335618.0,11/28/16 12:00 AM,02:20:18,1.19,44.0,30.44,34.0,133.04,5.62,06:39:00,17:42:00,11:03:00,89.0,663.0,140.0
1480335317.0,11/28/16 12:00 AM,02:15:17,1.21,44.0,30.44,78.0,151.98,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,135.0
1480335019.0,11/28/16 12:00 AM,02:10:19,1.2,45.0,30.44,74.0,79.96,3.37,06:39:00,17:42:00,11:03:00,89.0,663.0,130.0
1480334718.0,11/28/16 12:00 AM,02:05:18,1.24,47.0,30.44,72.0,131.44,4.5,06:39:00,17:42:00,11:03:00,89.0,663.0,125.0
1480334418.0,11/28/16 12:00 AM,02:00:18,1.21,48.0,30.44,22.0,64.69,3.37,06:39:00,17:42:00,11:03:00,89.0,663.0,120.0
1480334118.0,11/28/16 12:00 AM,01:55:18,1.24,48.0,30.44,24.0,172.77,7.87,06:39:00,17:42:00,11:03:00,89.0,663.0,115.0
1480333820.0,11/28/16 12:00 AM,01:50:20,1.24,48.0,30.44,23.0,188.96,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,110.0
1480333518.0,11/28/16 12:00 AM,01:45:18,1.26,48.0,30.44,24.0,181.49,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,105.0
1480333218.0,11/28/16 12:00 AM,01:40:18,1.24,48.0,30.44,24.0,175.03,7.87,06:39:00,17:42:00,11:03:00,89.0,663.0,100.0
1480332920.0,11/28/16 12:00 AM,01:35:20,1.19,48.0,30.44,26.0,166.12,11.25,06:39:00,17:42:00,11:03:00,89.0,663.0,95.0
1480332617.0,11/28/16 12:00 AM,01:30:17,1.25,47.0,30.44,26.0,197.97,12.37,06:39:00,17:42:00,11:03:00,89.0,663.0,90.0
1480332318.0,11/28/16 12:00 AM,01:25:18,1.2,47.0,30.44,27.0,168.26,10.12,06:39:00,17:42:00,11:03:00,89.0,663.0,85.0
1480332021.0,11/28/16 12:00 AM,01:20:21,1.23,47.0,30.44,27.0,198.04,14.62,06:39:00,17:42:00,11:03:00,89.0,663.0,80.0
1480331718.0,11/28/16 12:00 AM,01:15:18,1.23,46.0,30.44,30.0,174.02,12.37,06:39:00,17:42:00,11:03:00,89.0,663.0,75.0
1480331418.0,11/28/16 12:00 AM,01:10:18,1.23,46.0,30.44,32.0,186.62,12.37,06:39:00,17:42:00,11:03:00,89.0,663.0,70.0
1480331117.0,11/28/16 12:00 AM,01:05:17,1.21,46.0,30.44,38.0,155.18,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,65.0
1480330817.0,11/28/16 12:00 AM,01:00:17,1.18,45.0,30.45,36.0,162.31,11.25,06:39:00,17:42:00,11:03:00,89.0,663.0,60.0
1480330521.0,11/28/16 12:00 AM,00:55:21,1.21,45.0,30.45,41.0,178.25,6.75,06:39:00,17:42:00,11:03:00,89.0,663.0,55.0
1480330220.0,11/28/16 12:00 AM,00:50:20,1.22,45.0,30.45,50.0,159.49,10.12,06:39:00,17:42:00,11:03:00,89.0,663.0,50.0
1480329918.0,11/28/16 12:00 AM,00:45:18,1.17,45.0,30.45,49.0,102.47,10.12,06:39:00,17:42:00,11:03:00,89.0,663.0,45.0
1480329618.0,11/28/16 12:00 AM,00:40:18,1.18,45.0,30.45,53.0,72.76,4.5,06:39:00,17:42:00,11:03:00,89.0,663.0,40.0
1480329319.0,11/28/16 12:00 AM,00:35:19,1.22,45.0,30.46,57.0,95.37,2.25,06:39:00,17:42:00,11:03:00,89.0,663.0,35.0
1480329020.0,11/28/16 12:00 AM,00:30:20,1.21,45.0,30.46,63.0,100.89,5.62,06:39:00,17:42:00,11:03:00,89.0,663.0,30.0
1480328720.0,11/28/16 12:00 AM,00:25:20,1.24,45.0,30.45,61.0,144.87,3.37,06:39:00,17:42:00,11:03:00,89.0,663.0,25.0
1480328421.0,11/28/16 12:00 AM,00:20:21,1.21,45.0,30.46,67.0,147.58,12.37,06:39:00,17:42:00,11:03:00,89.0,663.0,20.0
1480328117.0,11/28/16 12:00 AM,00:15:17,1.23,45.0,30.46,84.0,161.05,4.5,06:39:00,17:42:00,11:03:00,89.0,663.0,15.0
1480327817.0,11/28/16 12:00 AM,00:10:17,1.2,45.0,30.46,92.0,45.33,3.37,06:39:00,17:42:00,11:03:00,89.0,663.0,10.0
1480327521.0,11/28/16 12:00 AM,00:05:21,1.22,46.0,30.46,94.0,93.39,9.0,06:39:00,17:42:00,11:03:00,89.0,663.0,5.0
1480327217.0,11/28/16 12:00 AM,00:00:17,1.21,45.0,30.46,96.0,60.26,4.5,06:39:00,17:42:00,11:03:00,89.0,663.0,0.0
1480326918.0,11/27/16 12:00 AM,23:55:18,1.19,45.0,30.46,96.0,127.04,16.87,06:38:00,17:42:00,11:04:00,88.0,664.0,1435.0
1480326623.0,11/27/16 12:00 AM,23:50:23,1.21,45.0,30.46,96.0,165.31,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1430.0
1480326318.0,11/27/16 12:00 AM,23:45:18,1.2,45.0,30.46,96.0,89.35,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1425.0
1480326018.0,11/27/16 12:00 AM,23:40:18,1.2,45.0,30.46,96.0,153.2,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1420.0
1480325718.0,11/27/16 12:00 AM,23:35:18,1.21,45.0,30.47,95.0,140.18,12.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1415.0
1480325418.0,11/27/16 12:00 AM,23:30:18,1.22,45.0,30.47,95.0,120.55,15.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1410.0
1480325118.0,11/27/16 12:00 AM,23:25:18,1.2,46.0,30.47,95.0,123.68,13.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1405.0
1480324820.0,11/27/16 12:00 AM,23:20:20,1.21,46.0,30.47,94.0,120.71,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1400.0
1480324521.0,11/27/16 12:00 AM,23:15:21,1.2,46.0,30.47,94.0,155.34,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,1395.0
1480324218.0,11/27/16 12:00 AM,23:10:18,1.24,46.0,30.48,94.0,153.41,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1390.0
1480323920.0,11/27/16 12:00 AM,23:05:20,1.21,46.0,30.48,93.0,164.37,13.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1385.0
1480323617.0,11/27/16 12:00 AM,23:00:17,1.21,46.0,30.48,91.0,165.3,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1380.0
1480323318.0,11/27/16 12:00 AM,22:55:18,1.24,46.0,30.48,90.0,155.87,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1375.0
1480323017.0,11/27/16 12:00 AM,22:50:17,1.21,47.0,30.48,90.0,136.11,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,1370.0
1480322718.0,11/27/16 12:00 AM,22:45:18,1.22,47.0,30.48,86.0,110.7,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1365.0
1480322420.0,11/27/16 12:00 AM,22:40:20,1.2,46.0,30.48,84.0,112.82,15.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1360.0
1480322118.0,11/27/16 12:00 AM,22:35:18,1.19,46.0,30.48,80.0,123.98,14.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1355.0
1480321817.0,11/27/16 12:00 AM,22:30:17,1.24,47.0,30.48,79.0,146.24,14.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1350.0
1480321520.0,11/27/16 12:00 AM,22:25:20,1.21,47.0,30.48,74.0,121.98,15.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1345.0
1480321221.0,11/27/16 12:00 AM,22:20:21,1.24,48.0,30.48,54.0,4.75,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1340.0
1480320920.0,11/27/16 12:00 AM,22:15:20,1.18,48.0,30.47,43.0,171.24,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1335.0
1480320620.0,11/27/16 12:00 AM,22:10:20,1.22,47.0,30.47,39.0,156.22,12.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1330.0
1480320318.0,11/27/16 12:00 AM,22:05:18,1.25,47.0,30.47,38.0,179.27,13.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1325.0
1480320017.0,11/27/16 12:00 AM,22:00:17,1.24,47.0,30.47,43.0,181.38,12.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1320.0
1480319718.0,11/27/16 12:00 AM,21:55:18,1.17,47.0,30.47,46.0,195.47,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1315.0
1480319418.0,11/27/16 12:00 AM,21:50:18,1.23,47.0,30.47,44.0,188.98,16.87,06:38:00,17:42:00,11:04:00,88.0,664.0,1310.0
1480319117.0,11/27/16 12:00 AM,21:45:17,1.21,46.0,30.47,42.0,173.8,13.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1305.0
1480318843.0,11/27/16 12:00 AM,21:40:43,1.22,46.0,30.47,39.0,159.33,16.87,06:38:00,17:42:00,11:04:00,88.0,664.0,1301.0
1480318520.0,11/27/16 12:00 AM,21:35:20,1.22,46.0,30.47,29.0,158.2,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1295.0
1480318220.0,11/27/16 12:00 AM,21:30:20,1.22,45.0,30.47,30.0,147.42,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1290.0
1480317917.0,11/27/16 12:00 AM,21:25:17,1.22,44.0,30.47,31.0,177.29,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1285.0
1480317617.0,11/27/16 12:00 AM,21:20:17,1.22,43.0,30.47,34.0,161.19,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1280.0
1480317320.0,11/27/16 12:00 AM,21:15:20,1.19,43.0,30.48,62.0,66.56,1.12,06:38:00,17:42:00,11:04:00,88.0,664.0,1275.0
1480317018.0,11/27/16 12:00 AM,21:10:18,1.2,43.0,30.48,67.0,50.64,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1270.0
1480316717.0,11/27/16 12:00 AM,21:05:17,1.18,43.0,30.48,70.0,94.54,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1265.0
1480316418.0,11/27/16 12:00 AM,21:00:18,1.21,44.0,30.48,73.0,148.79,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1260.0
1480316120.0,11/27/16 12:00 AM,20:55:20,1.2,45.0,30.48,80.0,33.41,3.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1255.0
1480315820.0,11/27/16 12:00 AM,20:50:20,1.22,47.0,30.48,50.0,80.6,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1250.0
1480315518.0,11/27/16 12:00 AM,20:45:18,1.19,47.0,30.48,27.0,133.26,12.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1245.0
1480315218.0,11/27/16 12:00 AM,20:40:18,1.22,47.0,30.48,28.0,148.51,15.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1240.0
1480314918.0,11/27/16 12:00 AM,20:35:18,1.21,47.0,30.48,29.0,126.34,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1235.0
1480314620.0,11/27/16 12:00 AM,20:30:20,1.2,47.0,30.48,29.0,93.25,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,1230.0
1480314317.0,11/27/16 12:00 AM,20:25:17,1.24,46.0,30.48,31.0,149.9,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1225.0
1480314018.0,11/27/16 12:00 AM,20:20:18,1.18,45.0,30.48,33.0,139.96,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1220.0
1480313717.0,11/27/16 12:00 AM,20:15:17,1.21,44.0,30.48,40.0,149.55,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,1215.0
1480313417.0,11/27/16 12:00 AM,20:10:17,1.2,43.0,30.48,61.0,113.95,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1210.0
1480313118.0,11/27/16 12:00 AM,20:05:18,1.2,44.0,30.48,92.0,72.2,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1205.0
1480312820.0,11/27/16 12:00 AM,20:00:20,1.2,44.0,30.48,89.0,68.89,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1200.0
1480312517.0,11/27/16 12:00 AM,19:55:17,1.19,44.0,30.48,87.0,106.25,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1195.0
1480312218.0,11/27/16 12:00 AM,19:50:18,1.21,44.0,30.47,91.0,63.71,3.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1190.0
1480311918.0,11/27/16 12:00 AM,19:45:18,1.21,44.0,30.47,93.0,91.45,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,1185.0
1480311620.0,11/27/16 12:00 AM,19:40:20,1.18,45.0,30.48,95.0,106.09,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1180.0
1480311317.0,11/27/16 12:00 AM,19:35:17,1.19,45.0,30.47,94.0,210.45,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1175.0
1480311018.0,11/27/16 12:00 AM,19:30:18,1.2,45.0,30.48,92.0,109.75,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1170.0
1480310718.0,11/27/16 12:00 AM,19:25:18,1.2,45.0,30.47,91.0,57.81,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1165.0
1480310418.0,11/27/16 12:00 AM,19:20:18,1.19,45.0,30.47,93.0,231.12,3.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1160.0
1480310118.0,11/27/16 12:00 AM,19:15:18,1.2,45.0,30.47,91.0,60.54,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1155.0
1480309817.0,11/27/16 12:00 AM,19:10:17,1.21,46.0,30.47,87.0,141.79,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1150.0
1480309518.0,11/27/16 12:00 AM,19:05:18,1.23,46.0,30.47,83.0,154.43,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1145.0
1480309218.0,11/27/16 12:00 AM,19:00:18,1.21,48.0,30.47,80.0,152.47,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1140.0
1480308920.0,11/27/16 12:00 AM,18:55:20,1.21,50.0,30.46,63.0,97.6,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1135.0
1480308618.0,11/27/16 12:00 AM,18:50:18,1.25,50.0,30.46,29.0,167.29,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1130.0
1480308318.0,11/27/16 12:00 AM,18:45:18,1.26,49.0,30.46,30.0,180.53,3.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1125.0
1480308020.0,11/27/16 12:00 AM,18:40:20,1.2,50.0,30.46,32.0,160.13,3.37,06:38:00,17:42:00,11:04:00,88.0,664.0,1120.0
1480307718.0,11/27/16 12:00 AM,18:35:18,1.19,50.0,30.46,32.0,16.99,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1115.0
1480307419.0,11/27/16 12:00 AM,18:30:19,1.25,50.0,30.46,31.0,134.1,13.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1110.0
1480307117.0,11/27/16 12:00 AM,18:25:17,1.26,50.0,30.45,30.0,153.66,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1105.0
1480306824.0,11/27/16 12:00 AM,18:20:24,1.24,51.0,30.45,29.0,135.0,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,1100.0
1480306517.0,11/27/16 12:00 AM,18:15:17,1.2,51.0,30.45,29.0,118.42,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,1095.0
1480306217.0,11/27/16 12:00 AM,18:10:17,1.25,50.0,30.45,31.0,182.86,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1090.0
1480305918.0,11/27/16 12:00 AM,18:05:18,1.25,50.0,30.45,38.0,126.57,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1085.0
1480305617.0,11/27/16 12:00 AM,18:00:17,1.23,50.0,30.45,40.0,124.67,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1080.0
1480305318.0,11/27/16 12:00 AM,17:55:18,2.39,50.0,30.45,44.0,122.55,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1075.0
1480305024.0,11/27/16 12:00 AM,17:50:24,3.87,49.0,30.45,54.0,122.35,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,1070.0
1480304718.0,11/27/16 12:00 AM,17:45:18,5.1,49.0,30.45,70.0,167.02,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,1065.0
1480304417.0,11/27/16 12:00 AM,17:40:17,5.89,49.0,30.45,87.0,89.19,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1060.0
1480304117.0,11/27/16 12:00 AM,17:35:17,8.56,49.0,30.45,86.0,166.59,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1055.0
1480303820.0,11/27/16 12:00 AM,17:30:20,13.83,50.0,30.45,83.0,156.93,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,1050.0
1480303522.0,11/27/16 12:00 AM,17:25:22,21.34,50.0,30.45,85.0,40.31,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1045.0
1480303218.0,11/27/16 12:00 AM,17:20:18,39.68,50.0,30.45,82.0,138.53,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1040.0
1480302924.0,11/27/16 12:00 AM,17:15:24,55.12,50.0,30.44,85.0,69.89,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,1035.0
1480302617.0,11/27/16 12:00 AM,17:10:17,74.73,50.0,30.44,86.0,91.29,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,1030.0
1480302318.0,11/27/16 12:00 AM,17:05:18,58.95,51.0,30.44,85.0,75.33,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1025.0
1480302017.0,11/27/16 12:00 AM,17:00:17,118.35,51.0,30.44,84.0,77.65,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1020.0
1480301720.0,11/27/16 12:00 AM,16:55:20,155.86,50.0,30.44,90.0,112.69,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,1015.0
1480301417.0,11/27/16 12:00 AM,16:50:17,191.22,50.0,30.44,94.0,95.1,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1010.0
1480301120.0,11/27/16 12:00 AM,16:45:20,175.43,50.0,30.44,95.0,102.75,1.12,06:38:00,17:42:00,11:04:00,88.0,664.0,1005.0
1480300818.0,11/27/16 12:00 AM,16:40:18,142.96,50.0,30.44,94.0,87.86,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,1000.0
1480300518.0,11/27/16 12:00 AM,16:35:18,128.7,50.0,30.44,94.0,100.98,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,995.0
1480300217.0,11/27/16 12:00 AM,16:30:17,185.8,51.0,30.44,94.0,210.87,3.37,06:38:00,17:42:00,11:04:00,88.0,664.0,990.0
1480299918.0,11/27/16 12:00 AM,16:25:18,283.71,51.0,30.44,93.0,51.93,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,985.0
1480299618.0,11/27/16 12:00 AM,16:20:18,274.65,51.0,30.44,93.0,158.95,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,980.0
1480299323.0,11/27/16 12:00 AM,16:15:23,269.17,51.0,30.43,93.0,106.74,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,975.0
1480299021.0,11/27/16 12:00 AM,16:10:21,226.97,52.0,30.43,93.0,350.13,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,970.0
1480298718.0,11/27/16 12:00 AM,16:05:18,244.94,53.0,30.43,92.0,117.68,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,965.0
1480298421.0,11/27/16 12:00 AM,16:00:21,354.17,53.0,30.43,91.0,77.51,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,960.0
1480298121.0,11/27/16 12:00 AM,15:55:21,350.24,53.0,30.43,90.0,17.0,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,955.0
1480297818.0,11/27/16 12:00 AM,15:50:18,322.91,53.0,30.43,89.0,123.22,2.25,06:38:00,17:42:00,11:04:00,88.0,664.0,950.0
1480297517.0,11/27/16 12:00 AM,15:45:17,340.32,53.0,30.43,88.0,352.01,5.62,06:38:00,17:42:00,11:04:00,88.0,664.0,945.0
1480297217.0,11/27/16 12:00 AM,15:40:17,384.45,53.0,30.43,87.0,60.33,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,940.0
1480296918.0,11/27/16 12:00 AM,15:35:18,432.97,54.0,30.43,87.0,7.04,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,935.0
1480296618.0,11/27/16 12:00 AM,15:30:18,419.29,54.0,30.43,86.0,19.64,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,930.0
1480296318.0,11/27/16 12:00 AM,15:25:18,453.66,54.0,30.43,84.0,59.25,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,925.0
1480296018.0,11/27/16 12:00 AM,15:20:18,477.17,55.0,30.43,82.0,77.01,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,920.0
1480295719.0,11/27/16 12:00 AM,15:15:19,469.2,55.0,30.43,81.0,26.62,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,915.0
1480295419.0,11/27/16 12:00 AM,15:10:19,526.37,55.0,30.43,80.0,359.26,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,910.0
1480295117.0,11/27/16 12:00 AM,15:05:17,591.15,55.0,30.43,79.0,55.58,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,905.0
1480294817.0,11/27/16 12:00 AM,15:00:17,613.69,56.0,30.43,77.0,129.11,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,900.0
1480294520.0,11/27/16 12:00 AM,14:55:20,599.57,56.0,30.43,74.0,80.19,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,895.0
1480294220.0,11/27/16 12:00 AM,14:50:20,446.26,56.0,30.43,72.0,6.77,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,890.0
1480293918.0,11/27/16 12:00 AM,14:45:18,647.45,55.0,30.43,73.0,157.99,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,885.0
1480293618.0,11/27/16 12:00 AM,14:40:18,716.76,55.0,30.43,78.0,45.3,9.0,06:38:00,17:42:00,11:04:00,88.0,664.0,880.0
1480293317.0,11/27/16 12:00 AM,14:35:17,698.61,54.0,30.43,79.0,353.89,4.5,06:38:00,17:42:00,11:04:00,88.0,664.0,875.0
1480293017.0,11/27/16 12:00 AM,14:30:17,679.63,55.0,30.43,79.0,7.34,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,870.0
1480292718.0,11/27/16 12:00 AM,14:25:18,642.65,55.0,30.43,79.0,50.17,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,865.0
1480292420.0,11/27/16 12:00 AM,14:20:20,714.55,56.0,30.43,78.0,98.46,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,860.0
1480292120.0,11/27/16 12:00 AM,14:15:20,722.17,55.0,30.43,76.0,51.06,6.75,06:38:00,17:42:00,11:04:00,88.0,664.0,855.0
1480291818.0,11/27/16 12:00 AM,14:10:18,746.54,55.0,30.43,72.0,106.66,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,850.0
1480291518.0,11/27/16 12:00 AM,14:05:18,757.49,55.0,30.43,74.0,28.16,10.12,06:38:00,17:42:00,11:04:00,88.0,664.0,845.0
1480291220.0,11/27/16 12:00 AM,14:00:20,769.68,55.0,30.44,75.0,106.67,13.5,06:38:00,17:42:00,11:04:00,88.0,664.0,840.0
1480290918.0,11/27/16 12:00 AM,13:55:18,456.77,55.0,30.44,78.0,112.92,11.25,06:38:00,17:42:00,11:04:00,88.0,664.0,835.0
1480290618.0,11/27/16 12:00 AM,13:50:18,796.37,55.0,30.44,78.0,77.86,7.87,06:38:00,17:42:00,11:04:00,88.0,664.0,830.0
